RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes,Link_Gốc
42,Texas Chicken - Vincom Mega Mall Thảo Điền,10.8021160000000,106.7407070000000,"Tầng 5, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",,,,no,no,yes,50.000 -250.000,7.3,6.3,7.2,7.0,57,https://www.foody.vn/ho-chi-minh/texas-chicken-vincom-mega-mall-thao-dien
42,Texas Chicken - Aeon Mall Bình Tân,10.7425600000000,106.6114270000000,"Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",,,,no,no,yes,50.000 -250.000,6.2,6.1,6.4,6.3,39,https://www.foody.vn/ho-chi-minh/texas-chicken-aeon-mall-binh-tan
42,Texas Chicken - Hoàng Văn Thụ,10.7961690000000,106.6562940000000,"392 - 394 Hoàng Văn Thụ, Quận Tân Bình, TP. HCM",,,,yes,no,yes,40.000 -200.000,6.2,0.0,0.0,6.0,71,https://www.foody.vn/ho-chi-minh/texas-chicken-hoang-van-thu
42,Texas Chicken - Nguyễn Gia Trí,10.8073580000000,106.7162670000000,"203 Nguyễn Gia Trí (Đường D2), P. 25, Quận Bình Thạnh, TP. HCM",,,,yes,no,yes,38.000 -275.000,6.3,0.0,6.1,6.0,49,https://www.foody.vn/ho-chi-minh/texas-chicken-duong-d2
42,Texas Chicken - Vạn Hạnh Mall,10.7708230000000,106.6698620000000,"16 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",,,,yes,no,yes,50.000 -250.000,6.2,0.0,6.8,6.4,21,https://www.foody.vn/ho-chi-minh/texas-chicken-van-hanh-mall
43,El Sol - Meat & Wine - Võ Thị Sáu,10.7876920000000,106.6914110000000,"140/2 Võ Thị Sáu, Quận 3, TP. HCM",,,,no,no,yes,35.000 -349.000,8.5,8.5,8.3,8.2,790,https://www.foody.vn/ho-chi-minh/el-sol-meat-wine-vo-thi-sau
43,Elsol - Meat & Wine - Nguyễn Siêu,10.7775298000000,106.7045343000000,"5/9 Nguyễn Siêu, P. Bến Nghé, Quận 1, TP. HCM",,,,no,no,no,39.000 -429.000,0.0,0.0,0.0,_._,0,https://www.foody.vn/ho-chi-minh/elsol-meat-wine-nguyen-sieu
44,Thai Express - Vincom Center,10.7781230000000,106.7018740000000,"Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",,,,no,yes,yes,55.000 -170.000,7.6,7.2,7.5,7.3,210,https://www.foody.vn/ho-chi-minh/thai-express-vincom-center
44,Thai Express - Món Thái - PARC MALL,10.7404810000000,106.6785565000000,"GH L4-20, Tầng 4, TTTM Parc Mall, 547-549 Đường Tạ Quang Bửu, P. 4, Quận 8, TP. HCM",,,,no,yes,yes,55.000 -170.000,7.3,7.4,7.3,7.2,63,https://www.foody.vn/ho-chi-minh/thai-express-mon-thai-parc-mall
44,Thai Express - Món Thái - Phan Xích Long,10.7982387000000,106.6879113000000,"183 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",,,,no,yes,yes,55.000 -170.000,6.9,6.8,6.9,6.8,160,https://www.foody.vn/ho-chi-minh/thai-express-mon-thai-phan-xich-long
44,Thai Express - Món Thái - SC VivoCity,10.7299520000000,106.7032370000000,"Tầng 4 - SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",,,,no,yes,yes,55.000 -170.000,7.3,6.7,7.1,7.0,93,https://www.foody.vn/ho-chi-minh/thai-express-mon-thai-sc-vivocity
44,Thai Express - Món Thái - AEON Mall Bình Tân,10.7425890000000,106.6114580000000,"T24, Tầng 3, TTMS Aeon Mall Bình Tân - 01 Đướng số 17A, Khu phố 11, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",,,,no,no,yes,100.000 -200.000,6.9,6.4,6.7,6.6,49,https://www.foody.vn/ho-chi-minh/thai-express-mon-thai-aeon-mall-binh-tan
44,Thai Express - Món Thái - Vạn Hạnh Mall,10.7708270000000,106.6698160000000,"12 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",,,,no,yes,yes,100.000 -200.000,7.3,7.1,7.3,7.2,46,https://www.foody.vn/ho-chi-minh/thai-express-mon-thai-van-hanh-mall
44,Thai Express - Món Thái - AEON Mall Tân Phú,10.8016840000000,106.6179220000000,"Tầng 3 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",,,,no,yes,yes,55.000 -170.000,6.3,7.7,7.2,6.9,6,https://www.foody.vn/ho-chi-minh/thai-express-mon-thai-aeon-mall-tan-phu
44,Thai Express - Món Thái - Thiso Mall Sala,10.7721926000000,106.7220811000000,"Gian hàng L4-03, Tầng 4, Thiso Mall Sala, số 8 - 10 đường Mai Chí Thọ, P. Thủ Thiêm, Tp. Thủ Đức, TP. HCM",,,,no,no,no,55.000 -170.000,0.0,0.0,0.0,_._,0,https://www.foody.vn/ho-chi-minh/thai-express-mon-thai-thiso-mall-sala
44,Thai Express - Món Thái - Gigamall,10.8279717000000,106.7220354000000,"GH L4-09A, Tầng 4, TTTM Gigamall, Số 240-242 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",,,,no,no,no,,0.0,0.0,0.0,_._,0,https://www.foody.vn/ho-chi-minh/thai-express-mon-thai-gigamall
45,Buffet Hải Sản - Café Central An Đông - Khách Sạn Windsor Plaza,10.7574668692664,106.6733869364624,"Windsor Plaza, 18 An Dương Vương, Quận 5, TP. HCM",,,,no,yes,yes,449.000 -853.000,7.2,7.3,7.6,7.2,189,https://www.foody.vn/ho-chi-minh/buffet-windsor-cafe-central-an-dong-windsor-plaza
45,Nhà Hàng Ngân Đình - Windsor Plaza,10.7578630000000,106.6736398000001,"Windsor Plaza, 18 An Dương Vương, Quận 5, TP. HCM",,,,no,yes,yes,38.000 -2.820.000,7.9,7.4,8.0,7.5,163,https://www.foody.vn/ho-chi-minh/nha-hang-ngan-dinh-windsor-plaza
45,Kissho - Nhà Hàng Nhật Bản,10.7729140000000,106.7048620000000,"14 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",,,,no,no,yes,300.000 -1.100.000,7.8,8.0,8.1,7.7,68,https://www.foody.vn/ho-chi-minh/kissho
45,Amigo Hữu Nghị Restaurant - Beefsteak & Grill,10.7729690000000,106.7046100000000,"55 - 57 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",,,,yes,yes,yes,200.000 -880.000,8.2,8.0,7.8,7.9,62,https://www.foody.vn/ho-chi-minh/amigo-restaurant
45,Cafe Central Nguyễn Huệ,10.7750990000000,106.7030510000000,"74 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",,,,no,yes,yes,50.000 -330.000,6.6,6.4,7.5,6.9,68,https://www.foody.vn/ho-chi-minh/cafe-central-nguyen-hue
45,Top Of The Town - Nhà Hàng & Bar - Windsor Plaza,10.7577100000000,106.6732820000000,"Tầng 25 Windsor Plaza, 18 An Dương Vương, Quận 5, TP. HCM",,,,no,no,yes,100.000 -660.000,7.8,8.4,8.7,8.1,17,https://www.foody.vn/ho-chi-minh/top-of-the-town-nha-hang-bar-windsor-plaza
45,The Long @Times Square,10.7738680000000,106.7046650000000,"57 – 69F Đồng Khởi (22 - 36 Nguyễn Huệ ), Quận 1, TP. HCM",,,,no,no,yes,50.000 -200.000,8.2,8.2,8.5,8.2,68,https://www.foody.vn/ho-chi-minh/the-long-times-square
45,R&J - Italian Lounge & Restaurant,10.7737900000000,106.7047760000000,"57-69F Đồng Khởi (22-26 Nguyễn Huệ), Quận 1, TP. HCM",,,,no,yes,yes,300.000 -1.000.000,8.6,9.0,9.3,8.7,41,https://www.foody.vn/ho-chi-minh/romeo-juliet-italian-restaurant-times-square
45,The Royal Pavilion - Long Triều - Nhà Hàng Hoa,10.7738560000000,106.7048090000000,"Tầng 4 Times Square, 57 – 69F Đồng Khởi (22 - 36 Nguyễn Huệ), Quận 1, TP. HCM",,,,no,yes,yes,1.000.000 -5.000.000,7.8,7.0,7.0,7.1,285,https://www.foody.vn/ho-chi-minh/the-royal-pavilion-long-trieu-nha-hang-hoa
45,Windsor Spa & Massage - Windsor Plaza,10.7573253000000,106.6741020000000,"Tầng 3, Windsor Plaza, 18 An Dương Vương, Quận 5, TP. HCM",,,,yes,yes,yes,150.000 -2.000.000,0.0,0.0,0.0,_._,0,https://www.foody.vn/ho-chi-minh/windsor-spa-massage-windsor-plaza
45,Nhà Hàng Ngân Đình Sài Gòn,10.7747879000000,106.7046940000000,"52 - 54 - 56 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",,,,no,no,yes,200.000 -1.000.000,7.4,6.7,7.8,7.3,37,https://www.foody.vn/ho-chi-minh/nha-hang-ngan-dinh-sai-gon
46,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Văn Trỗi,10.7968080000000,106.6732160000000,"197 Nguyễn Văn Trỗi, P. 10, Quận Phú Nhuận, TP. HCM",,,,no,yes,yes,150.000 -308.000,9.0,9.0,9.0,9.0,414,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-van-troi
46,Kichi Kichi Lẩu Băng Chuyền - Vincom Center,10.7774200000000,106.7019870000000,"Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",,,,no,yes,no,149.000 -250.000,8.3,8.3,8.0,8.2,400,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-vincom-center
46,Kichi Kichi Lẩu Băng Chuyền - Phú Mỹ Hưng,10.7229067000000,106.7102129000000,"153 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM",,,,no,yes,yes,149.000 -308.000,7.3,7.2,7.2,7.3,106,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-phu-my-hung
46,Kichi Kichi Lẩu Băng Chuyền - Sư Vạn Hạnh,10.7764500000000,106.6666840000000,"830 Sư Vạn Hạnh, P. 13, Quận 10, TP. HCM",,,,no,yes,yes,149.000 -308.000,8.1,8.0,8.1,8.1,390,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-su-van-hanh
46,Kichi Kichi Lẩu Băng Chuyền - Phan Xích Long,10.7976450000000,106.6895840000000,"145 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",,,,no,yes,yes,149.000 -308.000,7.2,7.0,7.2,7.2,247,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-phan-xich-long
46,Kichi Kichi Lẩu Băng Chuyền - Pandora City,10.8064000000000,106.6348330000000,"Gian 6A - Tầng 4, Pandora City, 1/1 Trường Chinh, P. Tây Thạnh, Quận Tân Phú, TP. HCM",,,,no,yes,no,149.000 -273.000,7.6,7.4,7.3,7.3,63,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-pandora-city
46,Kichi Kichi Lẩu Băng Chuyền - Cộng Hòa,10.8007070000000,106.6602240000000,"Tầng Trệt, 15-17 Cộng Hòa, P. 4, Quận Tân Bình, TP. HCM",,,,no,yes,yes,149.000 -220.000,7.5,7.7,7.4,7.5,114,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-cong-hoa
46,Kichi Kichi Lẩu Băng Chuyền - Quang Trung,10.8267394000000,106.6793746000000,"1 Quang Trung, P. 10, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,179.000 -229.000,9.2,9.1,9.2,9.1,515,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-quang-trung
46,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,10.7806950000000,106.6342060000000,"2 Nguyễn Sơn, P.  Phú Thọ Hòa, Quận Tân Phú, TP. HCM",,,,no,no,yes,150.000 -300.000,8.7,8.7,8.5,8.6,160,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son
46,Kichi Kichi Lẩu Băng Chuyền - Vincom Thủ Đức,10.8502727000000,106.7653210000000,"Tầng 3, Vincom Thủ Đức, 216 Võ Văn Ngân, Tp. Thủ Đức, TP. HCM",,,,no,no,no,150.000 -250.000,8.9,8.9,8.6,8.8,320,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-vincom-thu-duc
46,Kichi Kichi Lẩu Băng Chuyền - AEON Mall Tân Phú,10.8015260000000,106.6176530000000,"Tầng 3 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",,,,no,no,no,189.000 -300.000,8.7,8.6,8.4,8.5,218,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-aeon-mall
46,Kichi Kichi Lẩu Băng Chuyền - Pearl Plaza,10.8012830000000,106.7082890000000,"L4 03-04, Pearl Plaza, 561A Điện Biên Phủ, Quận Bình Thạnh, TP. HCM",,,,no,yes,yes,149.000 -220.000,8.0,7.8,8.1,8.0,75,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-pearl-plaza
47,Gong Cha - Trà & Cà Phê - Nguyễn Huệ - HCM,10.7742610000000,106.7038870000000,"Gian Hàng A, Số 52 - 54 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",,,,no,no,yes,40.000 -80.000,7.2,6.5,6.4,6.7,"1,006",https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-nguyen-hue-hcm
47,Gong Cha - Trà & Cà Phê - Phú Mỹ Hưng,10.7217000000000,106.7129810000000,"SB-02, 201 Tôn Dật Tiên, P. Tân Phong, Quận 7, TP. HCM",,,,yes,no,yes,40.000 -80.000,6.8,6.2,6.6,6.6,207,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-phu-my-hung
47,Trà Sữa Gong Cha - 貢茶 - Phan Xích Long,10.7979271000000,106.6896557000000,"240 Phan Xích Long, P. 7, Quận Phú Nhuận, TP. HCM",,,,yes,yes,no,40.000 -80.000,6.7,0.0,6.1,6.4,445,https://www.foody.vn/ho-chi-minh/tra-sua-gong-cha-phan-xich-long
47,Gong Cha - Trà & Cà Phê - Nguyễn Đình Chiểu,10.7883998000000,106.6992664000000,"70 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",,,,no,no,yes,40.000 -80.000,7.1,6.3,6.6,6.8,420,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-nguyen-dinh-chieu
47,Gong Cha - Trà & Cà Phê - An Dương Vương,10.7582476000000,106.6759459000000,"498 An Dương Vương, P. 4, Quận 5, TP. HCM",,,,no,no,yes,40.000 -80.000,7.3,6.8,6.4,6.9,500,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-an-duong-vuong
47,Gong Cha - Trà & Cà Phê - Phan Văn Trị,10.8242520000000,106.6912100000000,"507 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,40.000 -80.000,7.1,6.5,6.8,6.8,343,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-phan-van-tri
47,Gong Cha - Trà & Cà Phê - Nguyễn Sơn,10.7808680000000,106.6342090000000,"7 Nguyễn Sơn, P. Phú Thạnh, Quận Tân Phú, TP. HCM",,,,no,no,yes,40.000 -80.000,6.7,6.4,6.4,6.6,244,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-nguyen-son
47,Gong Cha - Trà & Cà Phê - Nguyễn Thái Bình,10.7996652000000,106.6586734000000,"59 Nguyễn Thái Bình, P. 4, Quận Tân Bình, TP. HCM",,,,no,no,yes,30.000 -50.000,6.8,6.3,6.2,6.5,198,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-nguyen-thai-binh
47,Gong Cha - Trà & Cà Phê - Hồ Bán Nguyệt,10.7256450000000,106.7203900000000,"Tòa Nhà Cresent Residence 2 - CR2-05, 107 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",,,,no,no,yes,30.000 -50.000,7.1,6.3,6.8,6.9,51,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-ho-ban-nguyet
47,Gong Cha - Trà & Cà Phê - Vinhomes Central Park,10.7907280000000,106.7214400000000,"Tòa Central 1, SH04 Vinhomes Central Park, 208 Nguyễn Hữu Cảnh, P. 22, Quận Bình Thạnh, TP. HCM",,,,no,no,yes,40.000 -80.000,7.6,7.2,7.1,7.3,43,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-vinhomes-central-park
47,Gong Cha - Trà & Cà Phê - Thủ Đức,10.8496850000000,106.7668700000000,"101 Dân Chủ, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",,,,yes,no,yes,30.000 -50.000,6.3,0.0,6.7,6.4,124,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-thu-duc
47,Gong Cha - Trà & Cà Phê - Thảo Điền Pearl,10.8013462000000,106.7335076000000,"L1-23-L1-24, Tầng 1, Thảo Điền Pearl, 12 Quốc Hương, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",,,,yes,no,yes,40.000 -80.000,7.3,6.9,7.4,7.1,45,https://www.foody.vn/ho-chi-minh/gong-cha-tra-ca-phe-thao-dien-pearl
48,TOUS les JOURS - Hai Bà Trưng,10.7860460000000,106.6942140000000,"180 Hai Bà Trưng, Quận 1, TP. HCM",,,,no,no,yes,30.000 -66.000,7.3,6.8,7.3,7.1,452,https://www.foody.vn/ho-chi-minh/tous-les-jours-hai-ba-trung
48,TOUS les JOURS - Vincom Center - closed,10.7779120000000,106.7016810000000,"Tầng B2 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",,,,no,no,no,20.000 -66.000,7.3,6.7,7.0,7.1,80,https://www.foody.vn/ho-chi-minh/tous-les-jours-vincom-center--
48,TOUS les JOURS - Cách Mạng Tháng 8,10.7747290000000,106.6874220000000,"66B Cách Mạng Tháng 8, Quận 3, TP. HCM",,,,no,no,no,20.000 -66.000,7.1,6.7,7.2,7.0,114,https://www.foody.vn/ho-chi-minh/tous-les-jours-cach-mang-thang-8
48,TOUS les JOURS - Lotte Mart Nam Sài Gòn,10.7411300000000,106.7013750000000,"Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",,,,no,no,no,30.000 -330.000,7.2,6.8,6.8,6.9,41,https://www.foody.vn/ho-chi-minh/tous-les-jours-lotte-mart-nam-sai-gon
48,TOUS les JOURS - Nguyễn Thị Minh Khai,10.7699609000000,106.6861148000000,"187 Nguyễn Thị Minh Khai, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,,,no,no,no,20.000 -66.000,7.2,6.0,7.1,6.8,126,https://www.foody.vn/ho-chi-minh/tous-les-jours-nguyen-thi-minh-khai
48,TOUS les JOURS - Trần Hưng Đạo,10.7692090000000,106.6966220000000,"59 Trần Hưng Đạo, P. Nguyễn Thái Bình, Quận 1, TP. HCM",,,,no,no,yes,20.000 -66.000,6.8,6.0,6.9,6.6,150,https://www.foody.vn/ho-chi-minh/tous-les-jours-tran-hung-dao
48,TOUS les JOURS - 3 Tháng 2,10.7700678000000,106.6713451000000,"302 Đường 3 Tháng 2, P. 12, Quận 10, TP. HCM",,,,no,no,no,20.000 -330.000,7.1,6.5,7.3,6.9,164,https://www.foody.vn/ho-chi-minh/tous-les-jours-3-thang-2
48,TOUS les JOURS - 6 Lê Thánh Tôn,10.7819461000000,106.7056646000000,"6 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",,,,no,no,yes,50.000 -220.000,7.4,7.0,8.0,7.4,40,https://www.foody.vn/ho-chi-minh/tous-les-jours-6-le-thanh-ton
48,TOUS les JOURS - Panorama,10.7214890000000,106.7124870000000,"SA-01 Panorama, P. Tân Phong, Quận 7, TP. HCM",,,,no,no,no,30.000 -70.000,7.0,6.8,6.7,6.8,"1,179",https://www.foody.vn/ho-chi-minh/tous-les-jours-panorama
48,TOUS les JOURS - Nam Kỳ Khởi Nghĩa,10.7910320000000,106.6829890000000,"382 Nam Kỳ Khởi Nghĩa, P.  8, Quận 3, TP. HCM",,,,yes,no,yes,10.000 -500.000,6.3,0.0,6.4,6.1,30,https://www.foody.vn/ho-chi-minh/tous-les-jours-nam-ky-khoi-nghia-bakery-cafe
48,TOUS les JOURS - Nguyễn Đình Chiểu,10.7884255000000,106.6994927000000,"64 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",,,,no,no,no,10.000 -300.000,6.8,0.0,7.0,6.7,11,https://www.foody.vn/ho-chi-minh/tous-les-jours-nguyen-dinh-chieu
48,TOUS les JOURS - Hậu Giang,10.7494095000000,106.6442616000000,"231 Hậu Giang, P. 5, Quận 6, TP. HCM",,,,no,no,yes,15.000 -600.000,0.0,0.0,0.0,5.4,24,https://www.foody.vn/ho-chi-minh/tous-les-jours-hau-giang
258,3G Trois Gourmands - Món Pháp,10.8060820000000,106.7407480000000,"39 Trần Ngọc Diện, P. Thảo Điền, Quận 2, TP. HCM",,,,no,yes,yes,500.000 -1.000.000,7.0,7.0,6.8,6.8,53,https://www.foody.vn/ho-chi-minh/3g-trois-gourmands
259,D'Maris - Buffet Cao Cấp - Parkson Cantavil,10.8017890000000,106.7462110000000,"Tầng 6 Parkson Cantavil, Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",,,,yes,no,yes,370.000 -520.000,7.4,7.5,8.2,7.5,231,https://www.foody.vn/ho-chi-minh/d-maris-buffet-cao-cap
260,Thảo Điền Village Resort,10.8164769000000,106.7330628000000,"195 Nguyễn Văn Hưởng, Quận 2, TP. HCM",,,,yes,no,yes,1.500.000 -4.000.000,6.7,6.7,6.7,6.7,933,https://www.foody.vn/ho-chi-minh/thao-dien-village-resort
261,Cocorico - Gà Nướng Pháp Rotisserie - Đường F,10.7889010000000,106.7426420000000,"134 Đường F, P. An Phú, Quận 2, TP. HCM",,,,yes,no,yes,59.000 -329.000,8.0,8.1,8.0,7.8,165,https://www.foody.vn/ho-chi-minh/cocorico-ga-nuong-phap-rotisserie-duong-f
262,Hana BBQ & Hot Pot Buffet - Nguyễn Quý Đức,10.7997318776188,106.7385020479559,"65 Nguyễn Quý Đức, P. An Phú, Quận 2, TP. HCM",,,,no,yes,yes,120.000 -220.000,7.5,7.2,6.6,7.0,120,https://www.foody.vn/ho-chi-minh/hana-buffet
263,Boat House - Nhà Hàng Bờ Sông,10.8088709794226,106.7383281481094,"36 Thảo Điền, Quận 2, TP. HCM",,,,yes,yes,yes,100.000 -330.000,6.6,0.0,7.1,6.6,36,https://www.foody.vn/ho-chi-minh/boat-house
264,Thái BBQ Buffet - Món Nướng & Lẩu Thái Lan - Vincom Mega Mall Thảo Điền,10.8020160000000,106.7397330000000,"Tầng 5, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền, Quận 2, TP. HCM",,,,yes,no,yes,188.000 -318.000,0.0,0.0,6.3,6.0,65,https://www.foody.vn/ho-chi-minh/thai-bbq-buffet-mon-nuong-lau-thai-lan-vincom-mega-mall-thao-dien-xa-lo-ha-noi
265,Karaoke Icool - Trần Não,10.7866080000000,106.7297380000000,"18 Trần Não, P. Bình An, Quận 2, TP. HCM",,,,yes,no,yes,250.000 -300.000,8.7,8.9,8.2,8.3,68,https://www.foody.vn/ho-chi-minh/karaoke-icool-tran-nao
266,Dao Hua - Taiwanese Hotpot Paradise - Estella Place,10.8020280000000,106.7482350000000,"Tầng 3, L3 - L10 Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",,,,no,yes,yes,50.000 -300.000,8.2,8.5,8.5,8.2,52,https://www.foody.vn/ho-chi-minh/dao-hua-taiwanese-hotpot-paradise-estella-place
267,Sushi To,10.8014730000000,106.7451050000000,"79C Song Hành, Quận 2, TP. HCM",,,,no,no,yes,15.000 -210.000,7.7,7.4,6.5,7.4,50,https://www.foody.vn/ho-chi-minh/sushi-to
268,La Villa - French Cuisine,10.8038200000000,106.7329070000000,"14 Ngô Quang Huy, P. Thảo Điền, Quận 2, TP. HCM",,,,no,yes,no,500.000 -2.200.000,7.7,7.4,8.2,7.5,13,https://www.foody.vn/ho-chi-minh/la-villa-french
269,Nhà Hàng Ẩm Thực Quê Nhà - Trần Não,10.7871818000000,106.7294089000000,"168 Trần Não, P. An Khánh, Quận 2, TP. HCM",,,,no,no,no,25.000 -150.000,8.5,8.1,8.6,8.3,47,https://www.foody.vn/ho-chi-minh/nha-hang-am-thuc-que-nha
270,GAL BI JI JON - Đệ Nhất Sườn Nướng,10.8021502000000,106.7468400000000,"Tầng 6 Parkson Cantavil, 1 Song Hành, Quận 2, TP. HCM",,,,no,no,no,150.000 -250.000,7.6,7.3,7.9,7.4,44,https://www.foody.vn/ho-chi-minh/gal-bi-ji-jon-de-nhat-suon-nuong
271,Susu Cupcakes - Shop Bánh Online,10.7951453000000,106.7350911000000,"83 Đường Số 3, Trần Não, P. Bình An, Quận 2, TP. HCM",,,,yes,yes,yes,180.000 -500.000,8.6,8.5,7.2,7.8,26,https://www.foody.vn/ho-chi-minh/chez-susucupcakes-shop-online
272,Villa Royale Antiques And Tea Room - Trần Ngọc Diện,10.8031230000000,106.7382959999999,"3 Trần Ngọc Diện, P. Thảo Điền, Quận 2, TP. HCM",,,,no,no,yes,50.000 -5.000.000,8.5,8.4,9.0,8.3,19,https://www.foody.vn/ho-chi-minh/villa-royale-antiques-tea-room-tran-ngoc-dien
273,Nhà Hàng Phố Ốc - Nguyễn Duy Trinh,10.7876750000000,106.7644290000000,"271 Nguyễn Duy Trinh, P. Bình Trưng Tây, Quận 2, TP. HCM",,,,no,no,yes,50.000 -110.000,7.4,7.3,7.3,7.2,33,https://www.foody.vn/ho-chi-minh/pho-oc-nguyen-duy-trinh
274,Roll Garden 1 - Nướng & Lẩu - Vincom Mega Mall Thảo Điền,10.8021270000000,106.7407250000000,"Tầng 5 - Lô 05&07, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền, Quận 2, TP. HCM",,,,no,no,yes,38.000 -595.000,8.2,8.7,7.7,7.6,47,https://www.foody.vn/ho-chi-minh/roll-garden-vincom-mega-mall-thao-dien
275,Meat & Meet Korean BBQ Container - Song Hành,10.8008540000000,106.7416330000000,"L3-01 TTTM Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",,,,no,yes,yes,199.000 -429.000,7.5,7.2,7.4,7.3,30,https://www.foody.vn/ho-chi-minh/meat-meet-korean-bbq-container-song-hanh
