Avg_open_duration,Avg_close_hour,Avg_open_hour,Cuisines_MainDish,Cuisines_Beverage,Cuisines_Dessert,Cuisines_Snack,Cuisines_VarietyScore,Min_Price,Max_Price,Price_range,Latitude,Longitude,Has_Online_delivery,Has_Table_booking,Has_Wifi,Style_American,Style_Asian,Style_Cambodian,Style_Chinese,Style_European,Style_Filipino,Style_French,Style_German,Style_International,Style_Italian,Style_Japanese,Style_Korean,Style_Malaysian,Style_Other,Style_Singaporean,Style_Spanish,Style_Taiwanese,Style_Thai,Style_Vietnamese,Is_Vegetarian,Is_Healthy,Type_Other,Type_buffet,Type_café/dessert,Type_khu ẩm thực,Type_nhà hàng,Type_nhà hàng sang trọng,Type_quán cơm văn phòng,Type_quán nhậu,Type_quán ăn,Type_shop online,Type_tiệm bánh,Type_ăn vặt/vỉa hè,Same_Min_Max,Is_open_after_22,Is_open_weekend,preference_level
0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,1.0,0.0,0.0,0.0,-0.3261176470588235,-0.19736363636363635,-0.16929799126113607,0.10549911312796167,0.32337962613150495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1.0,0.0,-1.0,2.0,0.0,0.0,1.0,1.0,-0.6463529411764706,-0.2727272727272727,-0.22497075380200574,0.17116167376926672,0.6938517220014262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-2.6666666666666665,-1.0,2.3333333333333335,0.3333333333333333,0.0,0.0,0.0,0.0,-0.05811764705882353,-0.3181818181818182,-0.32495775549178607,0.1819078104172821,0.6592039049159055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
0.3277777777777769,1.9833333333333307,0.3333333333333333,-0.3333333333333333,1.5,0.0,0.0,0.0,0.34294117647058825,0.4439909090909091,0.4792376990991171,0.16382730176196025,0.6844691188249001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
0.16666666666666666,0.0,-0.16666666666666666,-0.3333333333333333,0.5,0.0,0.0,0.0,-0.7051764705882353,-0.4090909090909091,-0.3699519062521872,0.1823519389033682,0.6610966708476269,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.3333333333333333,-1.0,-0.6666666666666666,-0.3333333333333333,2.0,0.0,0.0,0.0,0.5301176470588236,0.3181818181818182,0.32495775549178607,0.16236564262550846,0.678022002931705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6666666666666666,0.0,-0.6666666666666666,-0.3333333333333333,3.5,0.0,0.0,0.0,1.1183529411764705,0.09090909090909091,0.02499675042244508,0.16746010183774385,0.660106841158786,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5301176470588236,0.20909090909090908,0.20497335346404968,0.16381883388098895,0.6523941033351974,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
0.16666666666666666,0.0,-0.16666666666666666,-0.3333333333333333,1.0,0.0,0.0,0.0,-0.05811764705882353,-0.2909090909090909,-0.294961654984852,0.1801320087246081,0.7239659679929886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.16666666666666666,0.5,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,-1.0,2.4565882352941175,2.2181818181818183,2.2509573755411796,0.16608181571627623,0.6695007782630356,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
-0.3333333333333333,-1.0,0.0,-0.3333333333333333,1.5,0.0,0.0,0.0,0.236,-0.18181818181818182,-0.19997400337956064,0.16522553093020154,0.6631858915267586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,1.0,-0.6666666666666666,1.6666666666666667,0.0,0.0,2.0,1.0,0.5301176470588236,0.10909090909090909,0.09498765160529131,0.17166697675994025,0.7057523461230417,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0.8333333333333334,0.5,-0.6666666666666666,-0.3333333333333333,2.0,0.0,1.0,1.0,0.5301176470588236,-0.13636363636363635,-0.17497725295711558,0.1680652783404345,0.6529551327580734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1.0,1.0,-0.6666666666666666,-0.3333333333333333,0.5,0.0,1.0,1.0,0.5301176470588236,0.5,0.5249317588713467,0.16768810151137425,0.6734997657654986,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
